temperature,ambiant_temperature,kilowatts,oxygen_level,nitrogen_level,carbon_dioxide_level,humidity_level,fan_1,vent_2
6.37358144,17.97100591,1.31068058,2,3,21.54823348,77.2308263,60.86894925,5.53512455
6.39505843,20.48002418,4.27982168,2,3,19.14336152,77.95711998,59.7649888,3.79077773
6.11548714,21.00675927,2.70080766,2,3,21.8424465,78.04196396,59.74193269,5.6170547
7.53037443,20.11695013,1.55358595,2,4,21.6490698,77.35954445,59.84495557,3.26575295
9.1405067,20.67298002,0.3346352,2,5,20.89272908,77.9908032,60.11055856,3.16448964
6.75881869,18.62240849,4.48697264,2,5,22.12408695,79.04100874,59.42196666,3.77661233
5.44413467,20.64822371,2.8019366,2,6,20.11791868,77.57009981,59.35495238,4.71983561
4.27723661,22.44428224,2.07528016,2,4,22.6864436,76.89661037,60.89860787,3.09276459
7.08001988,19.91547738,1.34194937,2,5,21.28075423,79.08183175,62.03821377,3.22438724
6.34331467,19.78213036,4.11846386,2,4,21.62324026,79.79368344,59.04478921,3.52291431
6.08809979,22.85390019,3.57620813,2,6,20.01161004,76.92221575,61.04920706,2.93439262
6.24007843,19.79956955,2.68323975,2,6,21.67413694,77.63415847,60.4736526,5.15983356
5.96484649,19.70744182,3.3645681,2,3,20.67122802,77.55010668,59.51885023,2.52237181
6.85368422,20.39353921,1.89837956,2,3,20.37758727,76.69994537,58.49385817,3.45630868
4.6104966,19.94133941,3.22800065,2,6,20.84379258,79.12601958,60.6434625,4.6783947
7.00265751,20.29344698,3.41639886,2,4,20.17691423,77.15975461,60.10123083,5.32462574
6.21251704,19.94280646,3.49662049,2,6,22.14467256,78.02236969,59.47722466,4.27363346
7.38215974,19.22372419,3.31140512,2,6,20.08664159,78.67145626,58.31988587,5.26028594
4.7488648,21.17387039,2.6713892,2,3,22.10270849,77.93059642,59.98444209,3.51552394
6.62143765,19.36622081,1.55215481,2,3,21.84354588,77.17526513,58.0108791,3.25739949
4.18534135,21.32639238,3.82743755,2,4,20.15241533,80.24545432,59.04167132,4.07266314
5.59960184,19.25512603,3.02304517,2,5,20.55256436,79.25370783,59.4896366,4.25236885
5.63931114,18.97144488,3.80232861,2,4,21.81705892,77.66953094,58.50802979,4.18685208
5.23878147,19.02174805,5.11842605,2,4,19.87711413,79.60844921,60.95832515,2.45307036
6.6777632,19.90444409,1.79972077,2,5,21.09462724,79.65299529,60.95063734,3.13559848
5.82058666,18.41930221,1.83418106,2,5,18.69781544,77.99163057,60.11382441,3.77200411
6.45302261,19.87786941,2.78384806,2,5,21.31099662,76.80941092,60.63772159,2.79472537
6.62655877,20.16459179,2.18983455,2,5,22.19248031,78.78090265,59.24539213,1.75804471
3.82421861,18.99325823,1.85638309,2,5,22.146631,79.28320363,59.28075824,3.47570823
5.38876229,20.06568101,2.31026867,2,3,20.43911348,78.00694075,59.60619614,3.19966336
5.7061119,19.22210672,2.29964643,2,3,20.01167933,76.5605841,58.49293666,3.00462441
5.54900199,19.03584945,1.80886641,2,6,22.70713708,76.52081095,60.18634295,3.14791436
7.17615843,19.89939063,3.62698012,2,5,19.52538823,79.65243175,60.0857405,3.32825128
5.50359023,21.62830185,4.16329495,2,3,20.82613286,77.89909697,60.01012016,4.54682334
7.14302486,19.12265328,2.95406875,2,5,19.03520975,79.08399923,61.09485223,3.292731
6.26175621,20.04463884,3.25357703,2,3,20.11847378,77.67981414,59.54625675,6.0759375
5.34239379,18.38517594,1.78758657,2,4,19.42212077,77.71396715,59.96102433,3.98985293
6.58020365,18.56247775,1.55381369,2,6,21.85099677,76.83962529,61.60825964,3.71359507
5.21351973,19.76813553,1.57763098,2,5,22.10612363,78.9839137,59.21320665,2.75273099
6.55332768,19.27064086,3.11222965,2,3,21.94712566,77.55632391,59.25058844,3.50646334
4.55256601,19.81838251,3.39443627,2,3,20.50077924,77.23772039,59.56712583,3.37733526
5.95811599,22.222666,2.62561812,2,5,22.29496826,78.23036032,59.01738776,4.42142846
5.34460868,18.41260693,2.18151243,2,4,20.47455454,79.34584207,58.52671393,3.92539371
6.57861336,19.71903152,2.62729325,2,6,19.70251098,77.61596036,61.00617851,3.41484892
4.85928678,21.07681985,4.92275717,2,4,22.00822247,76.74488662,59.80844041,3.86449589
5.92659513,19.26264473,1.79277108,2,4,22.93979476,77.66969264,59.26176085,3.40913028
5.99554853,19.21646654,3.23462988,2,6,20.96944865,78.45975559,59.3084154,3.22510058
5.73353893,20.20766066,3.92377651,2,5,21.77106829,77.64744993,59.53044287,2.16016536
6.91396165,20.72621372,3.81021092,2,5,19.78064942,75.4519235,59.4336135,3.66146299
5.06850725,19.96574633,3.02747985,2,6,21.97731162,76.54783575,59.65305749,4.77205228
6.37791082,19.29588562,3.35202945,2,3,20.34701212,78.56341631,61.23992675,4.37930516
6.07652636,20.36127732,2.30653973,2,5,21.92728516,77.88204319,59.47972939,3.9141511
6.46655993,19.42729883,1.49860175,2,6,19.76522228,76.96304417,60.72623294,4.26934819
6.62020905,19.72194986,3.33957895,2,5,20.53071612,77.51291357,59.87997368,4.85929011
6.54076192,20.52959094,3.93428266,2,5,21.02556925,78.50558486,61.24872769,3.04244641
6.66136709,20.57297408,2.96582727,2,4,21.2626287,77.4231517,61.03258431,5.02370151
6.54433064,21.40012658,2.66203714,2,5,20.33028959,78.96257538,58.79761247,3.74006686
7.2016516,19.05531809,1.8297022,2,6,21.66542989,78.82266891,59.04649204,5.34399488
5.06841853,20.07873949,3.14838999,2,5,22.84966933,80.53685532,58.83139966,5.89198821
5.56368124,20.57819121,2.57091087,2,5,20.23312561,78.04967845,60.22485401,4.95430371
5.66485423,20.96867403,4.09452001,2,5,21.28512947,77.69802987,62.49713796,3.60382792
6.24561271,19.92019058,3.16658379,2,4,19.44343945,76.31696883,57.03236541,5.11909046
6.08858664,18.04691585,0.93055139,2,6,21.2582176,76.26206985,59.33865073,4.76149784
4.71748685,18.76730102,3.21300688,2,5,22.33862277,77.30705959,60.57548848,4.00660032
6.69920772,20.34651511,2.44790028,2,4,21.43771631,79.6249359,59.89890102,4.40287339
6.41419678,19.21681458,2.54478675,2,5,20.41127258,79.28232023,59.10135794,4.11636049
7.49272575,20.05762699,1.06261556,2,6,21.65558789,78.60269797,58.43694479,3.47784512
5.22732875,20.64774297,3.25412303,2,4,21.76132057,78.12913818,59.61532487,3.90964062
7.76283318,22.84019812,2.6921716,2,3,19.34856907,79.259004,60.6312501,4.15247912
3.25121995,19.03667882,3.20016113,2,4,21.02016039,78.33335613,61.51190304,7.06395779
6.08944963,18.7158582,3.13013618,2,6,21.80764381,78.27290224,59.16813119,2.98956972
6.43449463,19.4421311,3.59432197,2,6,21.64613081,76.54398969,58.48909017,3.0647964
6.12483296,21.76932998,1.79699015,2,3,19.32437,78.44509247,61.15046144,3.89978276
7.36773654,19.15302087,3.07259571,2,5,20.77630128,79.16313322,58.33919518,5.45799706
6.14740695,17.4620342,2.40518465,2,5,21.88615936,78.71608119,60.46594672,5.40378808
6.94184234,19.33905531,1.79474865,2,3,20.36331239,77.60573596,59.79248991,4.29017449
9.07646728,20.64433394,3.90309893,2,4,20.73557032,79.52646739,60.61175251,2.40049159
4.19651272,20.6617218,3.69708193,2,4,21.55246061,79.36798622,58.36121201,4.06811815
6.97142595,19.82652816,3.76042224,2,3,21.96824152,78.95850241,60.96315256,3.69749781
7.830138,21.50897911,1.63933421,2,3,20.68547848,79.83353144,58.2262225,3.42325419
5.56343169,18.8863846,2.4497815,2,5,20.98642973,77.10272084,60.3229906,4.55328951
7.21555066,18.77442287,4.48545829,2,3,20.98256419,78.01929231,58.68451654,2.55260995
8.02601742,21.39741799,2.94540623,2,3,20.34370351,76.77178315,60.98632331,4.28720836
8.897792,20.10335775,2.35473313,2,4,21.30705077,78.01676086,59.11906048,3.74382754
5.52219719,21.08447499,3.31812165,2,4,22.60379724,77.38219862,59.70712039,3.48966848
6.7914209,19.9882289,2.1039417,2,3,21.66564883,78.72200809,60.05562033,3.00025422
6.18842543,18.30825024,2.19755862,2,3,21.28954122,77.55003546,58.43575898,4.23355801
6.51975397,18.9288788,1.83871679,2,6,21.02599866,77.00716109,60.75315832,4.39089109
6.71384306,20.85281105,2.87509652,2,3,20.29939164,78.01209696,60.38420218,4.4114951
5.88122447,20.86460045,1.68378904,2,5,20.61201623,78.0049971,59.70386548,4.68038698
6.55606951,20.27755848,1.86604821,2,4,20.44414325,76.04375904,60.60701494,5.38088929
7.67354061,20.06359752,2.84165484,2,3,19.98510597,75.17971621,61.19850336,3.33718806
6.18611634,19.65653672,1.62313258,2,5,22.79981431,76.38980859,62.04253758,2.62865763
7.284294,20.124801,3.18862868,2,3,19.70288628,78.41517973,58.44500894,3.25106829
8.18922386,18.68670776,2.26863999,2,5,21.4792887,77.19584877,60.6131796,4.9863082
5.00974605,19.64766273,2.40091079,2,5,21.17353241,77.12996978,59.14297475,4.99080804
5.70777238,19.45378598,2.58083916,2,6,21.09703639,78.85190438,60.12604456,4.42458535
5.22264612,19.42369075,2.55982951,2,4,19.99351715,76.61354825,59.00182465,5.00193209
6.02122948,21.42124313,3.21030621,2,5,21.36672578,78.58920053,61.77515555,4.5729157
6.67621449,21.86705672,3.69037603,2,3,20.87460734,76.7468298,58.91229909,6.44254564
5.20029018,19.85690986,3.97208081,2,4,22.30108684,76.11443924,60.23384149,4.66193387
5.45469333,21.06254553,2.51259331,2,6,20.18220133,77.65310913,59.62041651,3.80663154
6.50544592,20.74016184,2.90683354,2,3,22.43019694,77.77867085,59.92798448,4.69855493
5.87288333,20.96261801,1.9615163,2,3,22.02073635,77.69112724,61.21688189,4.59310474
6.23914559,18.04306079,4.0874867,2,3,21.49915505,77.34930567,61.90245317,5.04799953
7.36511649,21.01385563,1.84166945,2,6,20.87617208,76.8768222,60.42798688,4.13191845
5.97720666,19.7035609,4.64224188,2,6,19.56487026,78.51405738,60.96143221,4.21910927
6.41527311,20.10107335,3.76228353,2,6,22.36808922,79.53987519,59.49862326,3.85249847
5.87959811,19.86329436,1.78593385,2,3,21.91227355,78.58410927,59.27973974,3.90418157
6.65213606,20.61365374,3.77123071,2,5,21.02249426,78.35778343,60.88679314,3.0660191
6.8366766,20.55602419,1.20640987,2,4,20.92069287,77.94317659,58.17773785,5.1909853
5.08109858,19.58189227,2.28202673,2,4,21.83425986,76.43796938,60.04061678,3.87980999
6.49030876,20.45614097,2.08800374,2,6,20.13176114,77.48464512,59.68116327,4.70475346
6.84508301,19.66346632,3.23106319,2,5,22.66596424,78.85306273,60.7360081,4.94673012
5.27047098,19.57961072,2.23015114,2,6,20.28598025,77.73690098,61.74988674,4.35765299
5.57478901,20.41762921,1.87716808,2,3,20.97292532,78.69035407,57.93924082,4.07571548
8.13389876,21.78451489,2.76597301,2,5,19.56964507,77.66259436,60.09972545,4.60549746
6.1248978,19.64713812,2.76449852,2,3,22.01474096,78.76311089,59.72164503,2.90095829
5.89839532,19.24052088,3.56296846,2,6,20.81096763,80.03911183,61.06620758,2.6593989
6.08210425,18.85127473,2.52347256,2,3,20.55481568,78.92102644,58.70214693,2.17254925
5.58795776,18.65283703,3.80386712,2,3,21.47437309,77.30287574,59.64554194,4.45602611
4.7808749,18.86785544,3.8281662,2,3,20.20244001,79.07816084,58.79412924,4.81187567
9.1631139,19.40898339,1.79785348,2,6,21.15755624,78.28317763,58.67559218,4.52658034
6.17961314,18.6516252,1.08874394,2,3,22.97997072,79.56697019,59.09728493,5.3544094
5.34086945,21.64257411,2.94180796,2,4,22.02017172,77.062538,60.96995802,5.4573948
6.54792065,19.66745898,2.51105647,2,5,20.71284321,77.88597899,60.38186057,2.63159639
7.71407953,21.07381789,2.46454661,2,6,22.33895233,78.14464579,58.78302563,3.02745539
7.12489084,19.2923282,4.17054726,2,6,21.04892083,79.74628264,59.29646714,3.58094842
8.34795382,17.88421526,3.19938046,2,6,22.34996563,77.83637421,61.48876932,2.76887882
5.23331628,21.28663269,2.51836227,2,4,20.93132772,76.20651405,58.62658569,4.34227427
5.9359042,19.86737061,3.11104455,2,3,22.0106223,77.28578153,60.47009302,3.65926448
5.72982758,19.93441901,2.3125546,2,4,20.70446098,79.38464827,60.18040954,2.74223036
6.4187564,18.30742441,3.67864851,2,6,22.46334619,76.923058,60.2022476,4.24616224
4.75546799,20.82542482,1.63998519,2,4,20.94911565,78.07645131,58.8896519,3.75384429
6.97307928,20.30559664,4.39314003,2,4,20.45835514,76.0490846,59.15182267,3.1440296
6.16823497,19.2326447,1.63486451,2,5,21.30002411,79.75255854,60.65383223,3.11598052
7.12524751,19.8294087,2.45625854,2,3,20.73387914,76.65747179,60.83266714,4.78284443
6.05552492,20.48949659,1.55376968,2,5,22.53938869,79.10182723,59.71818711,2.84221426
4.88720287,17.26790326,4.28245357,2,6,23.3614089,77.53224608,60.4932592,4.57298306
4.78026376,19.84817811,0.35671883,2,6,22.33635129,76.55118509,59.53063982,5.29350824
4.69043301,18.64277552,4.01337924,2,3,21.31432469,76.38094401,58.20862663,5.70619555
6.73519814,19.6072813,2.17986939,2,3,20.38949362,79.79968381,60.58546904,3.8294588
7.24862305,20.04292876,3.34080204,2,3,19.30179601,78.5868487,59.38127978,3.27384683
6.09034372,21.58586132,4.05757737,2,6,22.34714891,78.87577876,60.42580316,2.95042975
6.45256284,22.02399999,3.41603217,2,5,21.62430169,76.33342265,59.58155349,3.08895632
6.93900278,20.27090041,3.9912884,2,3,19.68972511,78.41109292,59.41475286,3.10584588
7.72130638,18.14735334,4.49693741,2,4,21.65667307,79.6437012,60.89816145,7.23969921
5.81250924,20.34936771,4.02009029,2,5,21.97009363,78.67298932,59.94572507,3.26312068
4.53903378,20.31582311,2.84947127,2,4,20.68359933,78.27654037,58.72329658,4.67561623
6.42349954,19.85214131,2.44684834,2,4,20.98771799,77.85091324,60.64088255,5.38189736
7.02693009,19.79006607,2.3811378,2,5,22.3426107,77.38281682,60.19617406,4.99413791
5.5333715,20.52211386,2.9595496,2,4,21.9393728,77.67098903,60.04547327,2.47048827
6.36036397,18.9773389,4.61998992,2,5,20.64456309,78.21005224,58.60140827,4.81080549
6.36140744,19.57114067,3.00484697,2,6,20.83101799,78.70051808,60.75927545,3.51847178
5.71426683,19.78085482,2.53012265,2,5,21.20318654,78.91274297,59.12178817,3.21393672
4.1093062,17.40185262,4.26424679,2,6,20.97799127,75.91720154,61.45223613,4.17175926
5.56604675,19.00570404,1.63818542,2,4,21.13291295,77.70227955,60.94624635,4.52361612
4.33423614,19.67328547,2.6498056,2,5,21.1546584,76.0122906,59.87903231,5.15801325
5.06203238,18.86936063,2.27300465,2,5,21.20424766,78.64202674,60.71572532,4.04607181
6.53227886,18.82048642,2.305868,2,3,22.22160745,79.04650888,59.49193009,6.80773002
5.91261732,18.81855171,1.95968281,2,6,21.00462838,79.009767,59.71720082,3.88180937
6.0281459,22.34144761,3.19252985,2,5,22.01171239,77.87984249,59.41553247,3.7765744
6.79829629,19.42167118,3.09960989,2,6,20.81761772,75.73664884,59.50365599,2.11220328
6.65629663,21.08114165,2.58833227,2,5,21.83675294,78.31987551,60.04051746,1.38960906
4.92526043,19.72732292,3.08887434,2,6,20.26257412,78.27595192,59.57028564,4.92564482
5.64072334,20.94130186,2.8247165,2,4,21.88637774,77.90041717,59.57657568,4.12257991
5.10171214,20.69771738,1.69997363,2,4,20.78988074,76.97538039,60.51467108,4.23371772
5.12803509,20.80101661,2.55850537,2,5,21.98770294,78.42780197,58.7931552,4.91345317
7.39793364,19.87489221,4.63580049,2,6,21.64919413,77.65061372,60.00098047,3.24476777
5.19603855,19.62986576,3.72999758,2,4,20.18890627,77.73894453,59.47450658,0.99807604
5.22525203,20.43404435,0.70432693,2,5,20.56285607,77.95794484,60.1729182,3.39124273
6.66708248,19.92572207,2.20943674,2,6,21.09924264,78.19563715,57.85038411,5.79476654
7.32264128,19.87402463,4.59179413,2,5,22.79950937,77.3240808,60.2094632,3.91106189
7.52033825,20.29451307,2.19353636,2,6,21.32585689,79.09243237,58.74119188,4.05738261
6.25790783,20.22362412,1.38470341,2,4,21.69166053,78.75069201,59.65689378,5.0872031
7.67136656,19.8413919,1.04878595,2,5,21.30429379,78.60344702,60.09554938,2.96296736
6.44441865,20.41886254,1.6106568,2,6,21.36723433,77.59866372,59.25575893,3.08751489
6.4644596,20.80961608,3.33466498,2,5,18.82190831,77.86566551,58.62374611,2.3913496
5.98379513,20.09176573,2.62059436,2,3,20.81341122,77.78758193,58.65629959,3.25981329
6.15413614,20.81319972,1.02727465,2,4,21.78700787,77.51872496,60.00452778,6.94746051
5.99487418,19.76408412,2.39155337,2,5,20.61934914,78.56545992,60.31871219,5.67902281
6.09508429,19.8386722,2.06338972,2,5,19.80139217,78.06367643,60.22850973,3.44973294
7.13922296,18.99057879,3.65609726,2,5,21.25265395,77.3493986,60.17614666,4.26261541
6.33396829,18.63180556,4.69290553,2,5,20.14657141,77.61762007,60.52094901,4.92321704
6.26188097,20.22613603,2.99103052,2,3,21.66592102,78.86009837,59.07505284,5.19827959
6.19922206,20.68575206,3.01612816,2,6,20.4027368,78.0753953,61.0448498,4.43859674
4.1150736,18.37186275,2.17891633,2,6,20.89889173,77.88332602,62.06434869,3.27263817
5.73546372,20.90477217,1.47686974,2,4,21.84352141,77.44789454,61.37657782,4.82715573
2.69783244,20.60570682,1.67633249,2,6,22.00025495,77.37241812,59.55048178,4.50191553
6.63149907,18.70971138,3.43753023,2,4,21.59232207,78.34355555,58.5666925,1.50282914
4.88398525,20.46968033,3.25636721,2,5,22.29581522,78.9145861,59.2822253,4.34232215
6.36768992,19.54317237,2.8793534,2,5,19.35422876,78.9004078,60.5644727,4.38522181
6.68690599,22.68843716,3.83230669,2,5,20.39321902,79.0787823,59.57512829,3.36898316
6.16259082,19.73416333,1.72742691,2,3,19.98858139,77.30462688,59.87949279,2.54779644
4.11097718,18.781089,0.09625697,2,3,21.70128385,78.20191521,60.52155951,4.3246256
8.19780082,20.91628308,0.6014931,2,4,21.98938734,76.89636391,59.93607177,3.78738937
6.80534437,20.16571389,3.20404505,2,3,20.15719655,79.1021119,60.54996566,4.75387966
7.09544134,19.63737885,4.50780382,2,3,20.90271411,76.97389503,59.69941411,5.79841173
5.99448893,20.22474603,2.57091272,2,5,19.47628715,78.71261832,61.84527542,4.09517656
5.3736499,19.57396854,1.8936606,2,6,20.7600418,76.92975793,59.85157087,4.23802369
6.45495054,19.0362037,3.09640795,2,6,20.83261821,78.03205601,59.7130975,6.45584845
5.41546185,20.60618561,2.00657002,2,6,19.825538,78.49841919,59.84426306,3.59079369
6.28544822,18.18614774,3.42831933,2,5,20.43708655,78.77000804,61.2889839,5.83625752
6.17541211,20.4445575,2.06000331,2,4,20.56776565,76.53239206,59.9721752,2.96147183
6.089878,21.47072168,2.4876474,2,5,21.32327483,77.00557814,60.19696497,4.14756087
5.99560875,21.56843162,3.76097014,2,5,21.34019656,77.85879898,59.04837783,3.33188928
7.60210992,19.24410413,3.97383952,2,4,21.54205962,78.20655617,60.19728507,4.16663991
6.73021962,22.33500424,2.96409239,2,4,21.33375755,77.95070338,60.82191581,4.01933278
5.39452608,21.36556417,2.87108512,2,6,19.64634933,78.58418891,61.25030691,3.71612804
6.66712929,19.75386548,1.61326134,2,3,21.86064303,77.95572035,58.80746151,3.80276053
6.42806399,18.65575449,3.20084309,2,3,20.72423285,77.73971842,60.90810825,3.8463613
6.54414107,19.90639253,3.05453844,2,5,19.51795258,77.5365221,60.30532488,4.37274737
5.93620449,19.95176798,2.16242021,2,4,21.23301484,78.3135082,60.74346957,5.11656908
5.7086826,21.24092372,2.87495516,2,5,19.80512879,79.04932987,60.89610613,3.98098619
6.38342263,18.98730081,3.29341074,2,4,20.53712182,79.35172597,57.92462015,2.89757903
5.70735159,18.65347291,3.27634089,2,6,21.81190814,77.6465875,58.54126582,3.8156651
6.00587242,20.14391476,3.94276085,2,6,21.89640956,77.47604025,60.16862298,4.06501566
6.38533145,20.56321213,2.54251777,2,4,20.72766718,75.83019883,58.50968407,2.7824342
4.98490625,20.0715748,2.46891842,2,6,19.22364465,78.69034138,59.53689953,2.83534168
7.11412445,20.28113775,3.04963706,2,4,20.67779491,76.34222604,58.72737635,3.99595506
5.92447829,19.26979374,1.51640645,2,6,20.95495012,78.27351779,59.11168791,6.10815118
6.30384346,18.87679544,3.72166632,2,3,20.57792172,78.39591346,59.64857841,3.1651327
8.15658491,18.69861171,2.23233547,2,5,19.92456562,80.07042661,60.16386397,3.93862796
4.37172445,21.17323619,3.33073804,2,5,23.17019586,78.70535574,60.12534165,5.26332521
7.10949098,19.61035598,1.63424406,2,4,20.33084388,77.2411237,61.06228173,3.86035149
6.873894,17.71604252,1.89000656,2,6,20.02108578,78.37383143,59.66079426,3.92289431
6.90747621,20.38379354,0.22175071,2,6,22.22218144,78.9501626,59.72266002,3.2110085
6.28550017,19.80440245,2.93212281,2,3,19.72127022,77.6570471,58.94039161,3.97059134
5.43287749,18.89092379,3.65892004,2,3,21.72433766,77.15464131,61.39869147,3.3444619
5.93743803,20.85792578,3.2707158,2,5,20.93853051,78.16597502,60.29274438,4.08065249
7.00835178,19.36559265,1.16803894,2,6,20.69792887,77.26244103,58.60744068,4.41160824
7.77944609,20.41650388,2.76383095,2,5,19.31131434,78.32165157,59.34001899,3.58522701
6.78789662,19.8621655,3.50867474,2,5,20.70262052,77.26284966,60.70635733,4.3593592
6.53129959,20.19853165,4.99488332,2,5,21.38048072,76.82969593,60.51562132,4.3930132
7.37851464,19.57246681,3.2206108,2,3,21.79689295,77.28706292,61.11105461,5.01924056
5.33387199,20.07384637,2.82947705,2,6,21.14746964,76.05233282,57.56537862,4.3154472
5.13112619,21.25107362,2.91720045,2,3,21.82514305,76.77365525,60.28349021,2.05083058
5.1035202,17.41381379,3.01928481,2,3,20.7477338,78.65311018,60.4854486,3.80151889
7.90007242,20.46228436,2.09521041,2,6,23.24245444,78.86983996,60.39089094,5.82203084
5.43031021,20.29178508,4.47485361,2,5,21.12199599,76.48367976,59.60739689,3.75633316
7.38080146,19.0840846,1.4383984,2,3,20.97404163,76.73085225,59.43919973,2.98669846
5.33792583,19.79309187,2.81863139,2,3,20.97017039,76.93816913,60.29111652,3.82019013
6.77140787,22.28764306,2.20158673,2,3,20.90904284,77.06578524,60.96932784,4.97658642
5.88958666,21.27211019,1.99929541,2,5,21.00070507,77.95768464,60.12453843,3.79792567
4.52948776,18.85254155,3.07667964,2,3,19.06339677,77.14271268,61.28783631,3.05929373
6.48538656,20.02682563,4.01607156,2,5,20.16581789,77.28150314,60.57685025,4.12442093
6.78250497,18.3959734,3.03258805,2,4,21.27433285,80.67834561,61.37042946,2.87946196
5.07404649,20.12569511,3.20645411,2,4,21.76367036,77.48783239,59.14020078,4.2285522
5.91099213,18.87350769,4.73375325,2,3,19.73607718,77.72485065,60.46886977,4.71935321
6.09876405,19.79409647,2.12937679,2,5,21.66940394,79.78694599,62.14218682,3.88736261
6.07405067,19.63697392,1.8192999,2,4,21.06762935,77.71908804,60.15182744,4.25912179
4.82967043,20.24173128,2.66009552,2,3,23.31030024,78.13652503,58.48393443,3.62877323
8.02290748,20.54389992,2.08906979,2,5,21.34475528,78.94126292,60.12680498,5.14676613
5.46641283,20.38127942,1.77732738,2,6,21.78426854,78.89434829,60.71589263,3.09095401
6.55200238,20.22396929,3.12640822,2,5,20.01593212,77.62775714,60.32202445,3.72106025
5.65423372,19.24985972,2.96162629,2,6,21.24812839,78.68848169,59.9550844,5.57911629
3.71734113,21.19705522,2.27489462,2,4,20.1207804,78.88437899,59.81163312,1.05196899
7.99004239,19.49226567,2.75551814,2,5,20.10401617,78.65773678,60.7272953,3.3657082
7.06373496,20.74446899,1.34209902,2,5,21.81580156,79.60879228,58.92284626,2.62095188
6.22138281,17.96680491,3.71020036,2,3,21.19816121,77.09727736,60.76454928,5.390619
3.36149852,20.54160754,2.7777295,2,3,18.44745195,77.26850461,61.14640146,4.54772105
5.46402987,20.04397083,2.06526919,2,5,21.13537834,76.93867607,59.82299063,3.88773225
7.18425433,19.79287889,2.08313666,2,6,21.86004684,78.21506403,58.92539879,4.82560034
7.21725221,18.68825781,0.45684793,2,3,22.08416669,78.44024973,59.70826908,4.52035398
7.23744754,19.40344729,2.96173377,2,6,22.44527209,78.03737977,62.18642666,2.76161422
3.70129145,18.49592936,2.31518745,2,6,20.93154102,77.97257483,60.93952685,2.16494978
6.44042839,19.31819474,1.47373877,2,6,20.04686777,77.82946686,61.23259123,4.0343141
4.32723096,19.85669401,4.06588587,2,3,19.70644321,77.98717435,61.34225561,3.91391711
7.30646062,17.40668555,4.79641774,2,3,21.66195239,79.14459101,60.94677394,3.33238929
5.05256853,20.94314622,1.45799606,2,6,21.0433782,77.58602254,59.80162559,3.71412418
7.42223979,19.95946026,2.63702461,2,3,22.02027387,79.99388092,58.78952902,3.25342803
5.76614716,19.24147915,4.90399812,2,5,19.85021174,76.84496802,59.99313778,4.7781656
5.27806331,21.35662379,3.66299144,2,3,22.24253292,79.12894153,58.91461384,3.80773802
7.10682085,20.7877886,1.34410869,2,3,22.01827214,77.39701195,59.86315017,1.01619089
6.86279208,17.82758422,1.82002557,2,4,19.74486962,79.8296948,58.70163768,4.54024409
5.68154198,20.96587788,2.60856819,2,3,21.66327824,76.95715944,59.72632953,4.23917872
6.95882137,20.14369168,4.57505111,2,3,22.3484901,77.86526247,61.33013994,3.67485522
4.1878982,20.0739635,3.03537855,2,5,22.07310042,79.46938024,59.17034352,5.39568576
5.32179721,21.43890554,2.72375787,2,4,20.85098385,77.91333955,58.11106267,5.03494443
6.77418034,22.32450104,1.27035685,2,6,20.07735635,77.67709848,60.00903828,4.51745381
6.45704101,20.63635766,3.58288808,2,4,19.77140302,79.32439188,58.52381014,3.60340951
6.24343099,20.56390935,3.68110814,2,5,21.86416142,78.55418771,58.35004265,3.85120103
6.10785966,18.50634972,2.94241351,2,5,21.05645952,78.41772351,59.32363033,4.33767621
5.4971385,21.1903687,3.14189873,2,6,20.58528155,78.31269249,59.61623092,2.72802721
6.31087661,18.89654673,3.00528509,2,6,20.71517378,79.95066088,57.85952302,3.45187937
4.57781293,20.52515921,2.2184976,2,4,20.45559316,79.10122936,60.22461397,3.30103361
6.52696403,20.02618269,1.45595434,2,4,21.53223483,78.05541005,59.98401666,2.92970287
4.60415739,21.14145659,1.55040661,2,6,21.08827809,76.51094769,59.31199893,2.83432439
5.31308655,21.1643961,1.1734323,2,4,19.72259837,76.71257468,60.72351551,4.26878534
5.90213088,19.06000829,3.59824432,2,4,21.20434548,78.65182405,60.03609149,5.40005104
5.22206378,20.13514383,1.84243103,2,5,19.49331423,79.0918867,60.15621408,1.56212356
7.66136031,19.45651074,1.94113448,2,6,21.23967079,78.47713504,60.7153005,3.46535949
6.41773275,19.32239464,4.9372867,2,3,19.61134712,78.53739324,59.77642254,3.74376084
7.64794235,19.49785567,3.94637857,2,4,21.97108528,78.16939349,60.22014104,3.46590194
4.03662564,19.04581738,1.95180517,2,5,20.72968442,77.6157753,60.51789677,3.43774188
5.32033817,20.48659286,2.44733695,2,4,19.47714778,77.93624247,59.36164347,4.83859164
6.65908983,20.55067094,1.97948526,2,5,22.59334464,79.05645662,59.63082811,3.84609458
5.71555365,20.88249025,4.82289253,2,4,21.0499457,79.1478084,59.616565,5.7301996
4.06986084,19.15391337,2.21511447,2,6,22.80603679,74.80834452,61.68657364,3.83421395
5.97549065,18.24469326,2.64325507,2,3,22.02652962,77.03594007,59.43404319,6.27813844
4.24155013,20.20785272,1.22120326,2,5,20.16335761,76.44641185,60.51349975,3.90140797
5.64686934,18.79201702,3.51145548,2,6,20.91127184,78.0605703,59.90926963,4.60317518
4.31664171,20.99722166,2.32189383,2,4,20.25046508,78.59687549,60.40497928,4.61862853
